Circuit_ID,Segment,Service,Contract_Months,Months_Remaining,SLA_Uptime_Pct,Service_Tickets_Last_90d,CapEx_Investment,Monthly_Revenue,Churn_Prob,Churned
SRG-00221,Wholesale,Dark Fiber,120,28,99.61509268101759,3,58211.0183858881,2796.1798791419583,0.6325343561643941,0
SRG-00222,Enterprise,Managed SD-WAN,36,5,99.86267750913434,1,41713.943611153845,20785.07666833025,1.1549289963462628,1
SRG-00223,Enterprise,Dedicated Fiber,120,17,99.14669124933604,0,44923.71217171648,2385.8886749327594,0.6354411473244059,0
SRG-00224,Enterprise,Dedicated Fiber,36,37,98.8854803468116,0,58400.533849206804,10128.486203833032,0.5809429964104933,0
SRG-00225,Enterprise,Dedicated Fiber,36,36,99.14726094531984,3,5557.149149280323,14244.049427095359,0.7799845107609518,0
SRG-00226,SMB,Dark Fiber,60,54,99.5779372485965,1,12458.437503092937,4980.368767737495,0.3614176931539932,0
SRG-00227,Enterprise,Managed SD-WAN,120,19,98.51349070075476,1,88719.5164374861,19038.374595373305,0.9577616144349388,0
SRG-00228,SMB,Dedicated Fiber,60,27,99.37828644433219,2,12398.503963672621,1696.3355480452565,0.6338706074523093,0
SRG-00229,SMB,Managed SD-WAN,120,53,99.41380461048219,2,72146.34163999799,5462.077638199866,0.5288177784486342,0
SRG-00230,SMB,Managed SD-WAN,36,34,99.45015548787494,1,92403.62559036,15148.725501556679,0.4669966283794368,0
SRG-00231,Wholesale,Dedicated Fiber,60,11,98.8606128991715,1,30714.942408664454,18288.10770787637,1.010300294876855,0
SRG-00232,Wholesale,Dedicated Fiber,60,54,99.56393855783341,2,40196.68652065386,23041.112913307028,0.46701716945922866,0
SRG-00233,Wholesale,Managed SD-WAN,36,45,98.63617331463435,2,59047.53355524805,18079.17132046366,0.856641785257372,0
SRG-00234,Enterprise,Dedicated Fiber,36,47,98.79691280133554,2,88762.35211566555,17286.81285098935,0.7876178581891894,0
SRG-00235,SMB,Dedicated Fiber,36,12,99.80743036951517,1,94481.03078973992,10767.016939240611,0.593694518860597,0
SRG-00236,Enterprise,Dedicated Fiber,60,54,99.60069749458258,2,75258.50857057047,1530.1839998798332,0.45231359475956223,0
SRG-00237,Enterprise,Dark Fiber,120,21,98.5204808754769,2,13228.877281195933,4323.742580287116,1.0299028879044758,1
SRG-00238,SMB,Managed SD-WAN,60,54,98.870080627951,2,68569.64477581083,14062.03180176692,0.7445603414121935,0
SRG-00239,Enterprise,Managed SD-WAN,120,11,98.81946565965981,0,43978.8535779029,17365.552317343863,0.9267591906815298,0
SRG-00240,SMB,Dark Fiber,60,39,98.90350142877509,4,49716.59495165085,11310.03467156687,0.9668045566950935,0
SRG-00241,SMB,Managed SD-WAN,60,28,98.86886405771703,2,9669.097082791819,18670.95677091717,0.8310258054846154,0
SRG-00242,SMB,Dedicated Fiber,36,5,98.59316418065684,1,23150.90323790403,13763.7639403062,1.662734327737263,1
SRG-00243,Enterprise,Managed SD-WAN,120,17,99.18382136972926,2,80098.79271569653,3243.1405964663372,0.8205890991671201,0
SRG-00244,Enterprise,Dedicated Fiber,60,56,99.59177287743138,2,48126.08913954668,6012.381897746797,0.45257656331316165,0
SRG-00245,SMB,Dark Fiber,60,20,99.40403026982898,0,33657.912954959145,21239.958246232658,0.48838789206840827,0
SRG-00246,Wholesale,Dedicated Fiber,36,41,99.50257878621113,1,41481.812026671025,18535.449545674328,0.42091970502774256,0
SRG-00247,SMB,Managed SD-WAN,36,46,98.620912276019,2,86167.95376593962,22526.906694793634,0.8603307417663137,0
SRG-00248,SMB,Managed SD-WAN,120,58,99.9177211581634,1,76154.9066534709,4262.595354342009,0.2191184332863631,0
SRG-00249,SMB,Managed SD-WAN,60,12,99.7493528324261,3,30869.962732202865,24770.22956345424,0.8169255336962276,0
SRG-00250,Enterprise,Dark Fiber,120,6,99.69958457455853,1,16162.674820175464,6421.057777823439,1.053499503509922,1
SRG-00251,Enterprise,Dark Fiber,60,17,99.72624586951223,1,28939.831056186813,1776.8270927360873,0.503619299253933,0
SRG-00252,SMB,Managed SD-WAN,120,51,99.8897386571178,2,92471.8628501997,24939.43906775852,0.3421437528391532,0
SRG-00253,Enterprise,Dedicated Fiber,36,19,99.3109384095094,0,60250.939595726755,8105.236307960159,0.5387825309330804,0
SRG-00254,Enterprise,Dark Fiber,60,26,98.79842020662277,1,55680.619830754375,17198.45713404516,0.7729396096585862,0
SRG-00255,Wholesale,Managed SD-WAN,120,48,99.41900757570028,1,61657.39197078384,5652.034383143172,0.4365636363865557,0
SRG-00256,SMB,Managed SD-WAN,36,44,99.60689342556523,2,39772.68524591895,15135.37050667983,0.47087899341027073,0
SRG-00257,SMB,Dark Fiber,36,44,99.5994969160975,1,81675.1669303537,22744.822181682142,0.37383759719736637,0
SRG-00258,Wholesale,Dark Fiber,120,52,99.27695904600864,2,54712.19368352373,9024.257434568306,0.5853702277503894,0
SRG-00259,Enterprise,Dark Fiber,60,32,98.60200349180703,2,16091.050763035577,17250.968437042444,0.91544860327719,0
SRG-00260,SMB,Dedicated Fiber,60,6,99.05295827826089,0,17261.18685876098,5915.734336762788,1.212150022028978,1
SRG-00261,SMB,Dedicated Fiber,36,55,99.8719422466104,4,56001.61891774874,16182.691869890043,0.5421321922649301,0
SRG-00262,Enterprise,Managed SD-WAN,60,58,99.37082887553856,3,93974.17071672973,9406.583267711489,0.6378753463362987,0
SRG-00263,Wholesale,Dark Fiber,60,36,99.30211459545102,0,34293.45155923888,6463.394076816864,0.41804305070848247,0
SRG-00264,SMB,Dedicated Fiber,60,38,98.90059173642946,1,87606.41104162573,8859.778191535426,0.6713422527966363,0
SRG-00265,SMB,Dark Fiber,36,11,99.0489888906757,1,77589.08072499353,5702.765109933284,0.9349498982751739,0
SRG-00266,SMB,Managed SD-WAN,120,33,99.83406567283822,2,28542.18207615615,22695.028534190245,0.417888882379863,0
SRG-00267,SMB,Dedicated Fiber,60,24,99.49302994081498,1,8452.371090043034,10833.891828452528,0.5111213570073422,0
SRG-00268,Enterprise,Dedicated Fiber,36,23,99.67320666986097,0,14675.49018852636,7264.063666897632,0.34810863640343637,0
SRG-00269,Enterprise,Dedicated Fiber,36,15,99.1769746803708,0,74206.92371550683,12037.584263874423,0.6625434611850115,0
SRG-00270,SMB,Managed SD-WAN,120,27,99.43906835698967,1,23968.625113861435,9032.599919952645,0.5095578423893191,0
SRG-00271,SMB,Dark Fiber,60,11,98.87009157702738,1,40270.73744801241,18993.85246461316,1.0065088237345021,0
SRG-00272,SMB,Dedicated Fiber,60,57,99.5511366371224,1,52661.42077061036,24323.66792930912,0.36726464339665515,0
SRG-00273,SMB,Managed SD-WAN,120,51,99.13712598721797,4,73919.47600276547,11793.7909323947,0.8431888207990863,0
SRG-00274,Wholesale,Dark Fiber,120,50,99.15939281707396,0,15756.96620961691,21734.284899347647,0.4362428731704142,0
SRG-00275,Wholesale,Managed SD-WAN,36,17,99.46749026361955,3,43604.80850135884,14797.782228651058,0.8071215416110025,0
SRG-00276,SMB,Dark Fiber,36,51,99.8950581259887,4,51081.926368556065,5195.038129714487,0.5400159652907955,0
SRG-00277,SMB,Managed SD-WAN,120,53,98.59536945644685,1,56378.57107729627,17729.634438911526,0.7561918400627708,0
SRG-00278,SMB,Dark Fiber,60,14,99.72886742364703,1,82744.26093254559,13565.710682456773,0.5655958876840446,0
SRG-00279,SMB,Dedicated Fiber,36,27,98.93565083451416,1,21309.428529105608,16789.25329642443,0.7109248513795199,0
SRG-00280,SMB,Dark Fiber,36,18,99.16143998721451,0,81743.98792352912,22407.654195434126,0.6132017828919749,0
SRG-00281,Enterprise,Managed SD-WAN,60,28,98.53265085987476,3,70823.45063118196,11850.212410417083,1.0655110846215232,1
SRG-00282,Enterprise,Managed SD-WAN,36,51,98.94855865597313,2,57807.727348901135,22677.674145607856,0.7186157532970224,0
SRG-00283,Enterprise,Dark Fiber,60,47,99.24892055151889,1,71455.14768824434,19140.72183561889,0.5068147581158472,0
SRG-00284,Wholesale,Dedicated Fiber,60,47,98.58370235524768,3,44141.68520040736,12982.215758132643,0.9729020366243321,0
SRG-00285,Enterprise,Dedicated Fiber,60,4,99.23173263678092,4,18147.77066697183,15675.720187962146,1.9573069452876326,1
SRG-00286,Wholesale,Dark Fiber,120,7,99.88139483699905,0,68247.69782520989,9151.156614196769,0.7617277794860943,0
SRG-00287,Wholesale,Dark Fiber,120,45,98.65703589498062,3,54843.86913513411,24614.536543861195,0.9482967531188619,0
SRG-00288,Enterprise,Managed SD-WAN,120,35,99.6390166848325,1,65740.60605156366,17182.752331684307,0.3872504689241436,0
SRG-00289,Wholesale,Dedicated Fiber,60,48,99.11040986953023,2,37109.88419770655,2530.4010336708025,0.6600027188545747,0
SRG-00290,Enterprise,Dark Fiber,60,9,99.47620883464126,1,91152.32484728441,9175.614785078205,0.8650720216990534,0
SRG-00291,Enterprise,Dedicated Fiber,120,8,98.88775253099799,1,60800.13751467981,16147.88919333785,1.1698989876008057,1
SRG-00292,SMB,Dark Fiber,36,52,98.73764347118663,3,13113.236007633013,2823.832028282135,0.9010964576791944,0
SRG-00293,Enterprise,Dark Fiber,60,45,98.73908929526412,2,47731.379116920725,2061.2784959998553,0.8154753930054623,0
SRG-00294,Enterprise,Dedicated Fiber,36,17,98.60503299900829,2,76853.82520064527,12075.56962890336,1.0521044474555088,1
SRG-00295,Wholesale,Dark Fiber,36,17,98.77661359030284,0,80442.78336456587,9318.219222777745,0.7834722109376859,0
SRG-00296,SMB,Dark Fiber,60,49,99.48968688363355,1,51986.72001255708,11800.017288779398,0.4061660628731095,0
SRG-00297,Enterprise,Managed SD-WAN,60,33,99.81371901164682,1,90001.0192289736,7673.292782180121,0.32602754685642166,0
SRG-00298,SMB,Dark Fiber,36,32,99.71304727153083,2,30428.501533458268,5370.867053160051,0.4710310913876697,0
SRG-00299,Enterprise,Dark Fiber,36,8,99.52085012171298,3,44006.876237635326,17694.868889037934,1.1166599513148072,1
SRG-00300,Enterprise,Dark Fiber,120,19,98.66454347648255,3,90366.70650405216,13592.42123229331,1.0973405041438224,1
SRG-00301,Wholesale,Managed SD-WAN,120,38,98.93088929498096,2,90144.38806479999,6203.62396436012,0.759223229376038,0
SRG-00302,Wholesale,Dedicated Fiber,60,3,98.96161224423048,0,70142.7130383447,9010.35151710996,2.0820217689744744,1
SRG-00303,SMB,Managed SD-WAN,120,59,98.87243585013245,2,86603.15197661091,15407.485830088159,0.7357714226588854,0
SRG-00304,SMB,Managed SD-WAN,120,5,99.26735843296748,0,13433.460360842104,3197.3896844032292,1.2930566268130064,1
SRG-00305,SMB,Dedicated Fiber,120,13,99.29797518417071,2,87174.52273973875,4965.145717755219,0.8654253109471006,0
SRG-00306,Wholesale,Managed SD-WAN,120,47,99.03176010300496,3,35458.89112227154,3221.2716965236677,0.7936789375214219,0
SRG-00307,Enterprise,Dedicated Fiber,36,46,99.02714584651729,1,21941.49368068055,20589.457318781795,0.5978373135669989,0
SRG-00308,SMB,Managed SD-WAN,60,31,99.73454784088005,3,27740.134452494403,19181.616980482217,0.5674711862286234,0
SRG-00309,Enterprise,Dedicated Fiber,120,55,99.67604634399633,1,44707.00826131927,19202.853899162543,0.32049055331055765,0
SRG-00310,Wholesale,Dark Fiber,36,16,98.95861578920432,0,28863.240437424385,18333.64557168666,0.7290536843182736,0
SRG-00311,Enterprise,Managed SD-WAN,36,50,99.86154478137115,3,35453.92067156741,17230.557456241928,0.4553820874515395,0
SRG-00312,Enterprise,Managed SD-WAN,36,32,99.91969437533373,0,17822.956176806,12709.310011387111,0.18837224986650652,0
SRG-00313,SMB,Managed SD-WAN,120,22,98.98684638762477,2,33136.79272810486,16593.5368424172,0.832534172222821,0
SRG-00314,SMB,Managed SD-WAN,120,29,99.02809317370165,2,59366.96238149011,2401.4965375174042,0.7611765236227889,0
SRG-00315,SMB,Dark Fiber,60,22,99.25339488859872,4,46976.10226865108,16104.413932434438,0.9259147718332392,0
SRG-00316,Wholesale,Managed SD-WAN,120,43,99.90227001067517,3,37938.28231741156,19780.126080116614,0.45537106549737505,0
SRG-00317,Enterprise,Dark Fiber,120,3,99.80571595538204,2,75912.95224142582,13258.42146903317,1.94438028451385,1
SRG-00318,Enterprise,Dark Fiber,36,54,98.65282626424955,2,89883.4472823652,9901.563218040068,0.8314620868927707,0
SRG-00319,Enterprise,Dark Fiber,60,10,99.0851688074744,3,76894.97617572772,8019.52826782301,1.1659324770102388,1
SRG-00320,Wholesale,Dark Fiber,120,42,99.32452307272716,2,36540.06670117952,16605.848178808938,0.5892383899567549,0
SRG-00321,SMB,Dedicated Fiber,120,21,99.2496673841018,2,75722.0059445676,17780.828167802858,0.7382282844545189,0
SRG-00322,SMB,Dedicated Fiber,36,16,98.78885597122597,0,19438.117335034865,21967.738596769752,0.7969576115096118,0
SRG-00323,Enterprise,Managed SD-WAN,36,12,99.77963698904054,2,17380.208868672635,9544.850937833282,0.7048118710504506,0
SRG-00324,SMB,Dedicated Fiber,120,2,99.50864176666528,1,37834.5685184351,19589.64922356126,2.796543293333889,1
SRG-00325,SMB,Dedicated Fiber,60,41,99.74848347852918,2,81731.72505918541,14691.861868449441,0.4225578281005228,0
SRG-00326,Wholesale,Managed SD-WAN,60,24,99.77955877623072,2,28403.083488018678,22246.65753093486,0.49650982284104733,0
SRG-00327,SMB,Managed SD-WAN,36,35,99.61505022196195,2,11009.073845374562,13903.584544947087,0.4968370540723624,0
SRG-00328,Wholesale,Managed SD-WAN,36,56,99.15442379586207,2,17512.405844603734,13664.30096735223,0.6275161959408853,0
SRG-00329,Enterprise,Dedicated Fiber,120,30,99.40971466497298,2,86580.77201031012,15080.111413861365,0.6027808006774743,0
SRG-00330,Enterprise,Dedicated Fiber,36,57,98.73894445511841,2,65209.41205099232,19108.910845847207,0.7921415161982486,0
SRG-00331,SMB,Managed SD-WAN,120,30,99.5037316720376,1,29054.110520147784,24170.22625246883,0.4651739978516256,0
SRG-00332,Enterprise,Dark Fiber,60,47,98.76708735105153,2,57753.10340617723,3228.738824070493,0.7995480383027926,0
SRG-00333,Enterprise,Managed SD-WAN,60,35,99.53398488986014,4,55120.06413040829,2755.713156188903,0.7292631869130886,0
SRG-00334,Enterprise,Dark Fiber,120,19,98.84210125952342,0,67266.41795186282,23532.432929072456,0.7263173909274752,0
SRG-00335,Enterprise,Dark Fiber,36,50,98.67515143722383,0,27152.81767005355,13952.077199677844,0.6299394251104673,0
SRG-00336,SMB,Managed SD-WAN,60,8,98.746273890313,1,87118.28378346778,15950.220842322999,1.2264904438747977,1
SRG-00337,SMB,Managed SD-WAN,36,26,98.50296828147641,0,34390.013397601215,12836.954637476128,0.7911203797171271,0
SRG-00338,Wholesale,Managed SD-WAN,60,49,99.57092203060175,3,70942.5071277425,3700.9501362756505,0.5736720040858306,0
SRG-00339,Enterprise,Dedicated Fiber,120,40,99.59127756309698,0,6531.841405360415,19550.100392838664,0.28848897476120783,0
SRG-00340,Wholesale,Dark Fiber,120,7,99.26725069137075,0,40402.427339943984,19059.77915958179,1.007385437737415,0
SRG-00341,Wholesale,Dedicated Fiber,120,30,98.74043057357252,3,38412.43270608679,8825.028055081082,0.9704944372376569,0
SRG-00342,Enterprise,Dedicated Fiber,60,7,98.62449596289093,1,56631.020715386374,8696.62226286741,1.3644873291293411,1
SRG-00343,Wholesale,Managed SD-WAN,36,3,98.52850215999156,2,11909.944868833667,21189.272451279685,2.4552658026700422,1
SRG-00344,Enterprise,Dedicated Fiber,36,1,98.74696478367818,0,80062.48050398029,3200.3955569211757,5.501214086528728,1
SRG-00345,SMB,Managed SD-WAN,36,36,99.82737474712488,0,25689.17616791901,22205.970986379296,0.20793899003893762,0
SRG-00346,SMB,Dark Fiber,60,25,98.8598898941355,2,69318.59241379096,7531.549712553989,0.8560440423457976,0
SRG-00347,Enterprise,Managed SD-WAN,60,37,99.02786427755365,0,81305.15170818886,15435.141572254108,0.5239894241136764,0
SRG-00348,Enterprise,Dedicated Fiber,60,1,98.65696477187718,0,58378.31084294375,23495.863206541777,5.537214091249126,1
SRG-00349,SMB,Dedicated Fiber,60,15,98.83131834407477,2,75383.90463858862,17435.878786111192,1.0008059957034239,0
SRG-00350,Wholesale,Managed SD-WAN,60,37,99.2736446104625,2,67876.72966042552,11239.10059297536,0.6256772909501362,0
SRG-00351,SMB,Managed SD-WAN,36,13,99.40555149781252,2,38775.33072944072,17704.053909277256,0.8223947854903748,0
SRG-00352,SMB,Dedicated Fiber,60,40,98.86557494810765,3,81841.56120818871,9583.5214534347,0.8787700207569402,0
SRG-00353,Enterprise,Dark Fiber,60,8,98.58602091724542,2,32996.63013912516,8015.572784205874,1.3905916331018318,1
SRG-00354,Enterprise,Dark Fiber,36,5,99.08263897499982,3,59265.22718639413,24922.057031464974,1.6669444100000703,1
SRG-00355,SMB,Managed SD-WAN,60,9,98.84896302268024,2,75812.78521844625,19143.57043272501,1.2159703464834606,1
SRG-00356,Enterprise,Dark Fiber,36,1,98.8271353456124,1,41000.811432188224,16650.91946847271,5.569145861755038,1
SRG-00357,Wholesale,Dedicated Fiber,36,36,99.93019557604305,3,33762.92272365538,9849.306615653992,0.46681065847166997,0
SRG-00358,SMB,Managed SD-WAN,120,35,99.41828772402933,1,48637.87096641816,2655.279485143632,0.47554205324541227,0
SRG-00359,Wholesale,Dedicated Fiber,120,2,99.32974888032642,1,82706.53196316959,2229.836586826157,2.868100447869432,1
SRG-00360,Enterprise,Dedicated Fiber,120,40,99.11950490424975,0,93342.56749883815,14523.259503046773,0.4771980383000994,0
SRG-00361,SMB,Dark Fiber,120,23,99.1391270568109,1,56782.924221689565,19407.7689444177,0.6617404816234636,0
SRG-00362,Wholesale,Managed SD-WAN,60,9,99.30594845571873,1,67839.28950574693,14128.410975430594,0.9331761732680618,0
SRG-00363,Wholesale,Managed SD-WAN,120,34,99.5376804124838,3,90810.99411269685,21258.449190569194,0.631986658535894,0
SRG-00364,SMB,Dark Fiber,36,46,99.54619768331092,0,14361.950884229527,2285.5235276907083,0.29021657884954427,0
SRG-00365,Enterprise,Dedicated Fiber,60,14,98.75582392248111,1,27047.464897285678,10118.673796009592,0.9548132881504119,0
SRG-00366,SMB,Dedicated Fiber,120,4,99.24516800059418,1,72345.50059390033,7071.154192593184,1.6519327997623292,1
SRG-00367,SMB,Dedicated Fiber,36,30,99.11381756160081,1,83255.72388166847,12010.914751692368,0.6211396420263422,0
SRG-00368,Enterprise,Dedicated Fiber,60,31,99.79708517974137,1,86417.7576914049,3200.845240061878,0.342456250684096,0
SRG-00369,Enterprise,Managed SD-WAN,60,38,99.44081419261538,1,44435.1818012186,23922.093576920204,0.45525327032227003,0
SRG-00370,Enterprise,Managed SD-WAN,120,11,99.29343105895981,0,13487.29071772735,6746.501925129982,0.7371730309615301,0
SRG-00371,Enterprise,Dark Fiber,60,35,98.67193801684658,1,46589.24034346389,23174.232723864243,0.7740819361185101,0
SRG-00372,Enterprise,Dark Fiber,36,8,99.40240045509188,2,26919.78606967011,11508.489143362021,1.0640398179632484,1
SRG-00373,SMB,Managed SD-WAN,60,3,98.67463381946355,2,32663.663224679294,24659.817131497624,2.396813138881246,1
SRG-00374,Enterprise,Managed SD-WAN,36,14,99.00243779759298,0,78365.41789956305,14520.372011314952,0.7561677381056671,0
SRG-00375,Enterprise,Dedicated Fiber,60,13,98.71283452757335,1,12175.073172459252,23374.572308131475,0.999481573586045,0
SRG-00376,SMB,Dedicated Fiber,120,45,99.5311897340663,6,83620.2156606667,1625.701234314237,0.8986352174845903,0
SRG-00377,Enterprise,Dark Fiber,36,32,98.80731564961587,1,45628.56315329606,19083.611945251152,0.7333237401536508,0
SRG-00378,SMB,Managed SD-WAN,60,34,99.08387046605016,1,61626.073454556536,22721.690347909112,0.6135106371093487,0
SRG-00379,Enterprise,Dark Fiber,60,45,99.83455541865197,1,13516.961967389505,4783.43332400542,0.27728894365032175,0
SRG-00380,Enterprise,Managed SD-WAN,60,19,98.80443141126446,1,37049.112443941565,3758.95751570556,0.8413853302310581,0
SRG-00381,SMB,Dedicated Fiber,36,59,99.25662954529858,1,13521.587306410349,11477.456268869955,0.4820939445924325,0
SRG-00382,SMB,Dark Fiber,36,38,99.12471477513738,3,96346.65367370541,23441.454294123974,0.7816930373134701,0
SRG-00383,SMB,Dark Fiber,36,16,98.52700482115814,1,81689.85668599379,14246.08416447531,1.0016980715367425,0
SRG-00384,SMB,Managed SD-WAN,120,2,99.68120958922349,1,48665.111663863725,13895.226897460705,2.727516164310606,1
SRG-00385,SMB,Dedicated Fiber,120,40,98.60287840040876,0,26242.242090748754,4816.463780034064,0.6838486398364978,0
SRG-00386,Enterprise,Dark Fiber,36,17,99.20663998125566,3,93678.23499873596,1518.5535106906416,0.9114616545565586,0
SRG-00387,Enterprise,Dedicated Fiber,60,55,99.33541065945903,0,37736.676594062315,20538.292132518338,0.3567448271254793,0
SRG-00388,SMB,Dark Fiber,120,34,99.43635542035574,0,20293.521010300603,3558.0022301765985,0.3725166553871164,0
SRG-00389,SMB,Dedicated Fiber,36,42,99.52606112766873,2,58500.616903125716,16395.470740280114,0.5086231679801287,0
SRG-00390,SMB,Managed SD-WAN,60,16,98.87737585144885,1,94658.54143275753,22993.486681107,0.8615496594204615,0
SRG-00391,Wholesale,Dark Fiber,120,38,98.51486837722109,3,5363.877597530644,6403.3199592231285,1.0256315964799845,1
SRG-00392,Enterprise,Dark Fiber,60,2,99.57793105690881,1,27621.86010912988,17133.911651567403,2.7688275772364763,1
SRG-00393,SMB,Dedicated Fiber,60,2,99.29812833302789,0,94152.52583898873,3349.4165526264724,2.780748666788844,1
SRG-00394,Enterprise,Dedicated Fiber,60,26,99.7458153777788,5,21253.166851430396,15688.245880183906,0.7939815411961735,0
SRG-00395,SMB,Dark Fiber,60,13,99.72386866072203,1,15758.127905782887,5352.395442400264,0.5950679203265714,0
SRG-00396,SMB,Managed SD-WAN,120,56,99.75655599000395,2,59167.78550098142,18794.908672106685,0.3866633182841359,0
SRG-00397,Wholesale,Dedicated Fiber,120,47,99.22279104336951,2,86875.16321300884,8578.935427656843,0.6172665613755997,0
SRG-00398,SMB,Dedicated Fiber,120,31,98.99710630979693,0,50325.43268092298,12389.688706909186,0.5624477986618718,0
SRG-00399,SMB,Dedicated Fiber,36,34,99.67942172186113,0,99483.60438502984,15586.61773764911,0.2752901347849589,0
SRG-00400,Enterprise,Dark Fiber,120,39,99.1724282284136,1,69521.31145610931,5524.925150656631,0.5592338368396906,0
SRG-00401,SMB,Dark Fiber,60,3,98.77332887264112,3,12037.116184992534,18928.48873751409,2.4573351176102203,1
SRG-00402,Wholesale,Dark Fiber,120,8,99.7739112891466,1,99319.05250978767,8612.048004965141,0.8154354843413614,0
SRG-00403,SMB,Dark Fiber,60,23,99.8150142163908,2,43749.95249411809,17065.738707949706,0.4913856177915089,0
SRG-00404,Enterprise,Managed SD-WAN,36,14,99.19480153664885,0,32303.24071532084,5219.6516914352815,0.6792222424833158,0
SRG-00405,SMB,Managed SD-WAN,60,56,98.61279259369158,2,57998.52243989913,17670.76499134923,0.8441686768090823,0
SRG-00406,Enterprise,Dark Fiber,60,55,99.07786087397622,0,33909.22122298211,4512.419711045851,0.4597647413186027,0
SRG-00407,Enterprise,Managed SD-WAN,60,27,99.69727111259928,1,13213.46317641447,11495.877662344616,0.40627674014547255,0
SRG-00408,SMB,Dedicated Fiber,36,54,99.84364330253388,0,5135.692592521788,7309.342732863605,0.15513527157904172,0
SRG-00409,Enterprise,Dedicated Fiber,120,29,98.80317438632142,1,47710.41852742492,19086.81836156229,0.7511440385748819,0
SRG-00410,Enterprise,Dedicated Fiber,120,39,98.59979068191765,1,84502.02511152627,7657.822605911552,0.7882888554380668,0
SRG-00411,SMB,Dark Fiber,36,53,99.80725217516793,0,59369.942634857274,22220.356700291813,0.17143875257433672,0
SRG-00412,SMB,Dedicated Fiber,60,39,99.08021335907853,1,99924.69339962688,22457.7749680554,0.5961197845737173,0
SRG-00413,Wholesale,Managed SD-WAN,120,1,99.30722383675867,1,32250.431336483998,6116.370907735468,5.377110465296534,1
SRG-00414,SMB,Dark Fiber,36,17,99.94241805995563,1,31643.231152205255,15925.37970768152,0.41715042307657235,0
SRG-00415,Wholesale,Managed SD-WAN,120,41,98.59918144459219,2,20176.198722224697,3561.3645804191615,0.8822786416753191,0
SRG-00416,Enterprise,Dedicated Fiber,36,30,99.46599383110362,1,20586.040885206843,10701.121840638287,0.4802691342252198,0
SRG-00417,Enterprise,Dedicated Fiber,60,53,98.61041707963655,3,32092.72662095454,18263.0606432799,0.9501727907868903,0
SRG-00418,SMB,Dedicated Fiber,120,13,99.05944870341509,1,80319.80430098508,16996.44630097303,0.8608359032493502,0
SRG-00419,SMB,Dark Fiber,36,21,99.69768367233823,0,91046.89511046254,16180.465731055287,0.35902176915994644,0
SRG-00420,SMB,Managed SD-WAN,120,19,99.1458736268059,2,97633.28112222972,8139.710296067424,0.8048084440144845,0
SRG-00421,SMB,Dark Fiber,120,53,99.98580170731539,3,27067.517139163,10383.586311708448,0.4000189397153539,0
SRG-00422,Enterprise,Dark Fiber,120,19,99.33299833457043,2,88723.26683333871,3919.2344004567253,0.7299585609086687,0
SRG-00423,Wholesale,Dedicated Fiber,120,57,98.97853160742757,1,36184.23348134702,18397.036280189623,0.5963066552745862,0
SRG-00424,Enterprise,Dark Fiber,36,25,98.82796587559808,1,15719.851729104019,13341.386724594928,0.7688136497607674,0
SRG-00425,Wholesale,Dark Fiber,60,22,99.02227559608637,2,87652.36792441574,18155.992360122884,0.8183624888381779,0
SRG-00426,Wholesale,Dedicated Fiber,36,31,99.05507457790173,2,65430.035291143766,7350.17283272651,0.7392604914199513,0
SRG-00427,SMB,Dark Fiber,36,17,98.6023833798087,2,20649.435127700865,9124.298372924055,1.0531642951353437,1
SRG-00428,Enterprise,Dedicated Fiber,36,55,99.05066555714589,2,45833.969463735244,9354.060425612694,0.6706428680507347,0
SRG-00429,Enterprise,Dedicated Fiber,60,23,99.19171539441145,2,32289.481013321427,2104.9466290595806,0.7407051465832476,0
SRG-00430,Enterprise,Dedicated Fiber,120,32,99.57687925083582,6,74995.48402746872,9514.625011519653,0.9254982996656737,0
SRG-00431,SMB,Dedicated Fiber,120,10,99.4785269322352,0,48074.541909305466,20377.657477673787,0.7085892271059209,0
SRG-00432,SMB,Dark Fiber,120,10,99.55606082629144,2,98981.59478510657,22586.514650118854,0.8775756694834229,0
SRG-00433,Enterprise,Dedicated Fiber,60,36,98.51246188599652,2,10200.773314661536,13678.130417444296,0.9339041344902828,0
SRG-00434,Enterprise,Dedicated Fiber,120,8,98.824324425375,0,38726.450282943435,12204.289837651675,1.0952702298500014,1
SRG-00435,SMB,Dark Fiber,60,54,99.48590958971579,2,50780.515875447854,2224.3785394352008,0.4982287567062772,0
SRG-00436,Enterprise,Dark Fiber,120,52,99.22114415858782,1,52797.68770109038,22161.30193325649,0.5076961827187185,0
SRG-00437,SMB,Managed SD-WAN,120,20,98.50791707874583,1,35013.903126635494,1805.7400155080088,0.9468331685016664,0
SRG-00438,SMB,Dark Fiber,36,32,99.69869701722341,4,74277.82366426896,23701.62688493998,0.6767711931106363,0
SRG-00439,Enterprise,Dark Fiber,60,50,99.6514862642026,3,88100.9719814526,12996.58184417013,0.5394054943189588,0
SRG-00440,Enterprise,Managed SD-WAN,36,14,99.31714455286041,1,94178.33368789699,9535.460599006075,0.7302850359986921,0
SRG-00441,SMB,Dark Fiber,36,50,98.59903035540664,0,81483.870795955,23219.13321880251,0.660387857837344,0
SRG-00442,Enterprise,Dark Fiber,36,28,99.64210742380355,0,85805.11874412694,2073.188338087273,0.3217284590500079,0
