Circuit_ID,Segment,Service,Contract_Months,Months_Remaining,SLA_Uptime_Pct,Service_Tickets_Last_90d,CapEx_Investment,Monthly_Revenue,Churn_Prob,Churned
SRG-00945,Enterprise,Dark Fiber,60,51,98.57539606681149,3,35231.19214912236,15884.869953930487,0.9678807889616774,0
SRG-00946,Enterprise,Dark Fiber,120,53,99.82984201445028,1,97904.13969186603,14193.026848525424,0.26240281686139805,0
SRG-00947,SMB,Managed SD-WAN,36,58,98.83827743308058,1,97912.7524305511,3106.8071512351435,0.6508959233194933,0
SRG-00948,SMB,Dark Fiber,120,37,99.32455473594234,0,35355.77506163832,6771.413661873381,0.4053132407581981,0
SRG-00949,Wholesale,Dedicated Fiber,120,49,99.45998935322639,0,38450.7460338182,23332.508490411325,0.3180450750359744,0
SRG-00950,SMB,Dedicated Fiber,60,3,98.7512560342188,1,61944.34967797183,14942.254046303908,2.2661642529791473,1
SRG-00951,SMB,Dedicated Fiber,36,19,99.95458457248445,0,50534.16636111251,11847.64685647401,0.2813240657430622,0
SRG-00952,Enterprise,Managed SD-WAN,120,1,99.22735237457009,0,25244.582855051936,7378.652180128603,5.309059050171965,1
SRG-00953,SMB,Dark Fiber,36,29,98.58588761644012,1,67739.15586391807,4641.903994093968,0.8380587465274011,0
SRG-00954,Wholesale,Dark Fiber,60,23,99.89652044671898,0,36742.22116814765,10961.844576601005,0.2587831256602338,0
SRG-00955,Enterprise,Dark Fiber,36,33,99.37353908635797,2,67103.06734155593,23175.614144285562,0.6020995169719654,0
SRG-00956,Wholesale,Dedicated Fiber,60,55,99.54179786499225,3,41449.74462114098,2644.7177984222294,0.574189944912192,0
SRG-00957,Enterprise,Dark Fiber,36,52,99.28251192700199,2,71519.9399163458,24788.002174657366,0.5831490753530497,0
SRG-00958,Enterprise,Dedicated Fiber,120,41,99.74375955261768,1,68440.94973451679,6383.598924747183,0.32444739846512516,0
SRG-00959,SMB,Dark Fiber,60,23,98.54936885866789,3,53337.21181249507,11106.032969376718,1.0976437608806702,1
SRG-00960,Enterprise,Dedicated Fiber,120,5,98.89988376426295,1,71950.29911752894,2558.7057418943627,1.540046494294819,1
SRG-00961,SMB,Dark Fiber,60,7,99.19977605104,4,48791.73924204145,15242.381773038736,1.4343752938697125,1
SRG-00962,Enterprise,Managed SD-WAN,36,57,98.61413938830742,1,16033.138466761675,12863.548736923301,0.7420635429226454,0
SRG-00963,Enterprise,Managed SD-WAN,36,58,99.55180093729672,1,22300.094067048693,17167.61531626733,0.36548652163303674,0
SRG-00964,Enterprise,Dedicated Fiber,60,6,99.0865584869429,2,28369.347745733223,14252.935991349606,1.398709938556171,1
SRG-00965,Enterprise,Dedicated Fiber,60,49,98.90627530549953,3,11006.748181441177,10857.177939206122,0.839530694126717,0
SRG-00966,SMB,Dark Fiber,60,22,98.50503448174453,0,72581.21595991366,18837.28239857426,0.8252589345749151,0
SRG-00967,Enterprise,Dark Fiber,36,49,99.57254716450743,1,39902.07154900375,2087.9965029935074,0.37302195052356,0
SRG-00968,Wholesale,Managed SD-WAN,60,13,99.74237587022056,0,13884.713151064743,14214.181990552986,0.4876650365271622,0
SRG-00969,Wholesale,Dark Fiber,60,12,99.08861039816543,1,82896.02146893012,4176.090789981719,0.8812225074004951,0
SRG-00970,SMB,Dedicated Fiber,120,4,99.34068478577971,2,69947.15702403962,11746.195827517084,1.7137260856881142,1
SRG-00971,SMB,Dedicated Fiber,60,8,98.8392530726351,2,47961.302527131586,20091.44494616339,1.289298770945959,1
SRG-00972,SMB,Dedicated Fiber,120,37,99.42707449295739,2,28505.406833809753,4847.827537119404,0.56430533795218,0
SRG-00973,Enterprise,Dedicated Fiber,120,31,98.51808481288965,4,19415.85991032044,23491.543196153405,1.1540563974247835,1
SRG-00974,Enterprise,Dedicated Fiber,120,37,99.22807940667715,1,48545.54821673089,22379.860271198006,0.5439033724642739,0
SRG-00975,Enterprise,Managed SD-WAN,36,45,99.45986616794262,2,89098.34558600343,11250.269165367414,0.5271646439340626,0
SRG-00976,Wholesale,Managed SD-WAN,120,26,99.8681057421123,0,22897.555710837147,1640.4087570595093,0.24506539546277004,0
SRG-00977,Enterprise,Dedicated Fiber,60,43,99.0681903675122,1,59022.626754191355,20059.00342685042,0.5890029227625613,0
SRG-00978,Wholesale,Dark Fiber,36,8,99.64013340244173,3,96360.16954611431,22201.05138018865,1.0689466390233067,0
SRG-00979,Wholesale,Dedicated Fiber,36,40,99.39055367461582,3,65526.074602638226,5606.345170352666,0.6687785301536735,0
SRG-00980,Enterprise,Managed SD-WAN,36,33,99.88124804825837,0,46796.64936480749,23030.516907189092,0.19901593221180316,0
SRG-00981,SMB,Dedicated Fiber,36,45,99.09358273673254,2,73055.4324291963,22981.286016425358,0.673678016418094,0
SRG-00982,Enterprise,Managed SD-WAN,36,29,98.97545205641075,1,83334.90230677712,12575.334999303475,0.6822329705391502,0
SRG-00983,Enterprise,Managed SD-WAN,36,5,99.82184157805428,1,61099.048299250004,20253.818053749284,1.1712633687782898,1
SRG-00984,SMB,Dedicated Fiber,36,28,98.57337415809835,4,87824.0741043343,11956.277489391727,1.1492217653320902,1
SRG-00985,Wholesale,Dedicated Fiber,120,53,98.70321423547118,0,53886.21714069507,14755.087249087519,0.6130539284530376,0
SRG-00986,SMB,Dark Fiber,60,40,98.62278260753023,0,83852.75520959438,9016.216730529439,0.6758869569879096,0
SRG-00987,Wholesale,Managed SD-WAN,60,17,99.75623383529883,0,95441.82783854104,5247.529615039375,0.3916241129392919,0
SRG-00988,Enterprise,Dark Fiber,120,55,98.51580506082178,1,52618.12936723412,19043.60971962975,0.7845870665803804,0
SRG-00989,SMB,Dedicated Fiber,120,23,99.7838691616906,3,62475.1629806059,1532.7318461996886,0.6038436396715848,0
SRG-00990,SMB,Managed SD-WAN,36,45,99.17238901510319,1,62899.41658023432,15119.488206746364,0.5421555050698342,0
SRG-00991,SMB,Dark Fiber,36,9,98.50599766549242,2,79236.3120418376,21820.121619893896,1.3531564893585895,1
SRG-00992,Enterprise,Dark Fiber,120,2,99.09845131404595,1,83181.75481685517,6700.016239246587,2.960619474381622,1
SRG-00993,Wholesale,Dark Fiber,36,32,98.7783332531571,0,7586.785039575769,9323.137234753056,0.6449166987371597,0
SRG-00994,Enterprise,Dedicated Fiber,60,51,99.43035672633351,3,74669.15858858684,15305.917542314875,0.625896525152869,0
SRG-00995,Enterprise,Dedicated Fiber,60,52,99.51224459698325,2,79462.44823987258,7301.450793481792,0.4912560073605457,0
SRG-00996,SMB,Dedicated Fiber,36,49,99.22641607990344,2,71540.7967485325,21415.9411472734,0.611474384365153,0
SRG-00997,Enterprise,Managed SD-WAN,36,31,98.5603740929051,1,72801.08763569413,10115.174427145043,0.8371406854186023,0
SRG-00998,SMB,Dedicated Fiber,36,7,99.47763191850713,0,8933.271622505597,15167.922415767325,0.9232329468828627,0
SRG-00999,Wholesale,Managed SD-WAN,60,30,99.75463778757222,2,46993.67288514608,6813.846968581406,0.4648115516377781,0
SRG-01000,Enterprise,Dark Fiber,36,58,99.57328317321634,2,82727.06672356535,2472.578919288164,0.45689362726518856,0
SRG-01001,Wholesale,Dark Fiber,120,3,99.73663729924343,2,93730.67842303484,5581.956251321024,1.972011746969296,1
SRG-01002,SMB,Dedicated Fiber,36,51,98.79875919009082,1,26799.452454333805,2585.675033806876,0.6785355396499465,0
SRG-01003,SMB,Dark Fiber,120,51,99.82444303008815,2,60023.519333515535,12512.191640910652,0.36826200365101547,0
SRG-01004,SMB,Dedicated Fiber,36,56,98.98006824146546,2,81411.37275730545,15285.978686574163,0.6972584176995302,0
SRG-01005,SMB,Managed SD-WAN,36,9,98.51997317323547,1,76478.72607162264,2549.8673806081397,1.2475662862613675,1
SRG-01006,SMB,Dark Fiber,60,10,99.7566535530303,3,63794.56111310751,3626.332206141422,0.8973385787878784,0
SRG-01007,SMB,Dedicated Fiber,120,46,99.90331369075744,4,6775.662884890022,12909.838130043247,0.5473701758709358,0
SRG-01008,Enterprise,Dark Fiber,120,50,99.47678171415184,0,73769.15481059876,20280.72840672294,0.3092873143392637,0
SRG-01009,Wholesale,Dark Fiber,120,58,98.8448405793905,4,78458.03781148742,16258.215704519404,0.9482706647955215,0
SRG-01010,Enterprise,Dedicated Fiber,60,47,98.87509925178097,1,73670.70312943532,3960.6901724409317,0.6563432780110178,0
SRG-01011,SMB,Dark Fiber,120,26,99.19522338141907,4,77751.87034154589,22357.243435275126,0.9142183397400647,0
SRG-01012,SMB,Dark Fiber,60,1,99.83776830860612,2,45936.91480449173,23060.080517559047,5.264892676557554,1
SRG-01013,Enterprise,Dark Fiber,36,30,98.72290050765986,5,99406.45386291214,9136.48545446233,1.1775064636027235,1
SRG-01014,SMB,Dark Fiber,36,57,99.7307007676794,2,78224.75700790259,15976.41810921201,0.3954389911738563,0
SRG-01015,SMB,Managed SD-WAN,120,38,98.93404118497067,0,59974.60050159862,13069.688029340728,0.5579624733801543,0
SRG-01016,Enterprise,Dark Fiber,36,15,99.70479339244935,2,93748.17062592927,23637.558562800823,0.6514159763535947,0
SRG-01017,Wholesale,Dark Fiber,36,25,99.87120408442628,3,91278.84224851173,13455.59052429529,0.5515183662294874,0
SRG-01018,SMB,Dedicated Fiber,120,6,99.13696586927153,2,82383.87120675517,24059.19662223351,1.3785469856247194,1
SRG-01019,Enterprise,Managed SD-WAN,36,18,99.04392547461724,1,58551.017303457804,6184.549937459844,0.7602075879308821,0
SRG-01020,SMB,Dedicated Fiber,120,1,99.69530976526724,1,55074.59681893778,9620.11380584848,5.221876093893104,1
SRG-01021,Enterprise,Dedicated Fiber,120,56,99.28892949474529,3,36227.25353757947,19861.61314225923,0.6737139163875986,0
SRG-01022,SMB,Dedicated Fiber,36,3,99.51982908221017,2,28833.408014875095,19914.852286444144,2.0587350337826003,1
SRG-01023,SMB,Managed SD-WAN,36,17,99.42801556307215,3,53674.15411263322,18706.306937982572,0.8229114218299631,0
SRG-01024,SMB,Dedicated Fiber,36,48,98.72780438001075,5,59889.26736263751,21700.869419634648,1.1130449146623658,1
SRG-01025,Wholesale,Dedicated Fiber,36,8,99.75873763683144,1,28230.01098859033,18009.835064179584,0.8215049452674237,0
SRG-01026,SMB,Dedicated Fiber,36,49,98.79170491600557,1,92647.11814708047,16448.000895097495,0.6853588499243022,0
SRG-01027,SMB,Dark Fiber,60,40,99.88910039466546,3,57941.02968976026,12284.737807321535,0.4693598421338152,0
SRG-01028,Enterprise,Dedicated Fiber,36,17,98.873351224219,2,55018.005911303924,12476.561968239183,0.9447771573712263,0
SRG-01029,SMB,Managed SD-WAN,60,25,99.59348265017788,2,46385.64689478332,11044.79509029968,0.5626069399288497,0
SRG-01030,Enterprise,Managed SD-WAN,120,41,98.92413653630545,2,10516.77309310175,16074.977293039778,0.7522966049900135,0
SRG-01031,Wholesale,Dark Fiber,36,12,98.97350025879443,1,88828.12677368568,11056.602336975347,0.9272665631488943,0
SRG-01032,Enterprise,Managed SD-WAN,36,29,98.96190276064563,5,35114.45151208783,4966.116381035028,1.0876526888451967,0
SRG-01033,Enterprise,Managed SD-WAN,36,25,99.61435945849885,0,66033.73177448797,4003.4459809031987,0.35425621660045864,0
SRG-01034,Enterprise,Dark Fiber,120,51,99.32965452577439,2,62706.18810215336,23225.098468228778,0.5661774053765196,0
SRG-01035,SMB,Dedicated Fiber,60,36,99.81559915921277,2,60526.24841153005,2081.364327140253,0.4126492252037824,0
SRG-01036,Enterprise,Dark Fiber,60,53,98.95798535161403,1,54942.65919110049,3978.480652432833,0.6111454819958985,0
SRG-01037,SMB,Dedicated Fiber,36,54,99.53106885786454,0,22236.78417597617,11964.664554171286,0.28016504944677667,0
SRG-01038,Enterprise,Dedicated Fiber,36,25,99.62189341349803,0,31657.545399556726,7678.767272252926,0.35124263460078853,0
SRG-01039,Enterprise,Managed SD-WAN,36,29,98.72570834841464,1,54797.866770678505,11037.449159450429,0.7821304537375915,0
SRG-01040,Wholesale,Dark Fiber,36,11,99.09687814240651,1,79987.53290170796,4260.013467456259,0.9157941975828506,0
SRG-01041,SMB,Managed SD-WAN,120,4,99.21939806658212,3,46038.95221178977,4576.313015913289,1.8622407733671538,1
SRG-01042,Enterprise,Managed SD-WAN,36,14,99.02997421094261,2,24372.64253938243,20315.46085504021,0.9451531727658123,0
SRG-01043,SMB,Dedicated Fiber,120,46,98.97994776799402,2,13354.720356515467,19339.05548635714,0.7167165449763053,0
SRG-01044,SMB,Managed SD-WAN,36,38,99.52276564205648,1,67986.0453319323,3949.942344528437,0.42247269054582737,0
SRG-01045,SMB,Dark Fiber,60,17,98.82164093251264,1,45217.297209010634,17193.074750126973,0.865461274053769,0
SRG-01046,Enterprise,Managed SD-WAN,60,2,99.55699221042418,3,16910.23479915098,15818.816098853858,2.9772031158303265,1
SRG-01047,Enterprise,Managed SD-WAN,36,8,99.89321585262218,2,69074.35359876345,18264.0239829854,0.8677136589511292,0
SRG-01048,SMB,Dedicated Fiber,36,36,99.34214430655484,0,24719.97943116545,12649.549257218143,0.4020311662669517,0
SRG-01049,Enterprise,Dark Fiber,120,10,99.41103701274182,2,53356.52458884932,7844.6904470358595,0.9355851949032741,0
SRG-01050,SMB,Managed SD-WAN,36,7,98.60270972616489,2,34087.85763230175,17096.460479878406,1.4732018238197586,1
SRG-01051,Wholesale,Dedicated Fiber,36,36,99.78807058639056,3,93510.55612123004,10226.899523286316,0.5236606543326647,0
SRG-01052,SMB,Managed SD-WAN,36,16,98.9253172029278,1,26687.366295760734,6645.393173785771,0.8423731188288798,0
SRG-01053,SMB,Dark Fiber,60,14,99.41642623663756,2,44892.25954649271,11102.781822403154,0.7905723624878321,0
SRG-01054,SMB,Managed SD-WAN,120,16,99.95887713291975,1,96151.89169866055,19436.841136622417,0.4289491468320989,0
SRG-01055,Enterprise,Managed SD-WAN,60,25,99.38729887485349,2,35278.89209413996,12681.140118600744,0.645080450058606,0
SRG-01056,SMB,Dedicated Fiber,120,41,99.57981713632192,3,66236.350486045,8546.810190685419,0.5900243649834267,0
SRG-01057,Wholesale,Managed SD-WAN,60,4,99.16352623115338,2,35089.0691521009,21048.912448359963,1.7845895075386466,1
SRG-01058,Wholesale,Dedicated Fiber,36,29,98.58994510683743,1,15514.123016138654,22218.628246751967,0.836435750368475,0
SRG-01059,SMB,Dark Fiber,60,56,99.68842303073978,1,64616.987105007815,11681.384958657856,0.3139165019898006,0
SRG-01060,SMB,Managed SD-WAN,60,6,98.55214827348334,1,92022.99585210734,10305.168487082025,1.5124740239399972,1
SRG-01061,SMB,Dark Fiber,120,1,99.5439801650429,2,47993.64338723872,15898.425254945678,5.382407933982842,1
SRG-01062,SMB,Dark Fiber,120,39,98.53415314399295,2,64486.77155578438,2862.399482360956,0.9145438706079472,0
SRG-01063,Wholesale,Managed SD-WAN,60,1,99.78483480249923,4,62845.349259379196,17746.09427333853,5.486066079000307,1
SRG-01064,Wholesale,Dedicated Fiber,120,51,98.73487769339114,3,44433.521749648215,19883.7587263653,0.9040881383298182,0
SRG-01065,SMB,Dark Fiber,120,40,99.2662645282094,3,63415.1806826494,10839.885290543534,0.7184941887162382,0
SRG-01066,Enterprise,Dark Fiber,120,57,99.38975454967989,2,29635.21801980236,5603.472475173816,0.531817478373657,0
SRG-01067,Enterprise,Managed SD-WAN,120,3,99.18174265698639,2,40913.60093728995,2177.231815810292,2.1939696038721115,1
SRG-01068,Enterprise,Managed SD-WAN,120,1,99.00773759912984,1,47020.29135442564,16475.27158794685,5.496904960348064,1
SRG-01069,Enterprise,Managed SD-WAN,60,1,99.19704330130965,1,87080.82493843565,7821.34505592038,5.421182679476141,1
SRG-01070,Enterprise,Managed SD-WAN,120,39,98.96400947328293,0,38091.625009159216,12401.40529735018,0.5426013388919568,0
SRG-01071,Enterprise,Managed SD-WAN,36,21,99.15280229715049,0,65338.019571003504,10579.354758951975,0.5769743192350434,0
SRG-01072,Enterprise,Managed SD-WAN,60,45,99.03478035658706,3,25273.364554795375,5609.792704765372,0.7971989684762859,0
SRG-01073,Enterprise,Dedicated Fiber,60,30,99.34364518702564,0,28994.124260123037,13446.663708826545,0.42920859185640936,0
SRG-01074,SMB,Dark Fiber,60,32,98.85450700174502,3,66600.74316869787,12300.447784407343,0.914447199301992,0
SRG-01075,Wholesale,Dedicated Fiber,120,33,99.97309826682188,2,77419.44309982735,16167.469137441058,0.36227584478640007,0
SRG-01076,Enterprise,Dedicated Fiber,36,48,99.24629623053943,3,48901.13176999674,7419.2973714499885,0.7056481744508952,0
SRG-01077,SMB,Managed SD-WAN,120,22,98.78930149534762,3,36834.47119388782,6544.018376555036,1.011552129133681,0
SRG-01078,Enterprise,Dark Fiber,60,30,99.21082945685524,2,91475.79781356589,20637.108904277095,0.682334883924572,0
SRG-01079,SMB,Dedicated Fiber,60,54,99.79095854299199,0,17901.742429659058,18001.517756654976,0.17620917539579772,0
SRG-01080,SMB,Managed SD-WAN,60,46,98.53249212175535,2,73467.85257668798,19646.851614751737,0.8956988034717717,0
SRG-01081,Enterprise,Managed SD-WAN,60,4,99.51253563746985,1,70566.22122597478,4397.31057624316,1.544985745012059,1
SRG-01082,Wholesale,Dark Fiber,120,23,99.31647201722295,1,70573.29045914044,6764.931618184914,0.5908024974586463,0
SRG-01083,SMB,Dedicated Fiber,36,55,98.7526414116115,1,93864.9422202348,15024.990630785536,0.6898525262644885,0
SRG-01084,SMB,Dedicated Fiber,36,44,99.71803989456433,1,74178.07859317526,21644.23165151334,0.3264204058106326,0
SRG-01085,Wholesale,Dedicated Fiber,60,25,99.04963808733727,0,33648.69299391049,22464.69411445905,0.5801447650650915,0
SRG-01086,SMB,Managed SD-WAN,36,12,98.93776502293511,2,38573.87630206938,21049.884112990792,1.0415606574926226,0
SRG-01087,Enterprise,Dark Fiber,60,17,99.73390653586678,0,42155.54245398996,2519.8517329840433,0.40055503271211174,0
SRG-01088,SMB,Dark Fiber,60,53,99.45140231882557,1,7926.824039320076,20790.660839409567,0.4137786951112806,0
SRG-01089,Enterprise,Dedicated Fiber,36,15,99.83840603467549,2,91783.47996378441,22628.64267174542,0.5979709194631387,0
SRG-01090,SMB,Managed SD-WAN,60,10,99.43852671847009,3,11987.49736715637,2833.6036185873236,1.0245893126119654,0
SRG-01091,SMB,Dedicated Fiber,36,35,99.60381831031884,3,71480.4567992598,11282.60100375922,0.6013298187296057,0
SRG-01092,SMB,Dark Fiber,60,55,99.74630438542682,0,74365.2954601146,14110.342597472489,0.19238733673836092,0
SRG-01093,Wholesale,Managed SD-WAN,36,52,98.5815620575058,1,85152.92980990127,6969.6337627622415,0.7635290231515236,0
SRG-01094,Enterprise,Dedicated Fiber,60,52,99.65631294871537,1,57569.414281574645,13642.112916872098,0.3336286666676992,0
SRG-01095,Enterprise,Dedicated Fiber,36,29,99.41442265795587,0,73900.120266371,22319.961017085017,0.40664472992110123,0
SRG-01096,Enterprise,Managed SD-WAN,60,12,98.60356661680764,2,33758.67782426535,21873.148899125466,1.1752400199436104,1
SRG-01097,Enterprise,Dark Fiber,60,1,99.25778110358438,0,75830.48103671505,23586.1761095508,5.296887558566249,1
SRG-01098,SMB,Managed SD-WAN,60,1,98.6228625361961,0,37624.495039879155,12876.580262271738,5.550854985521562,1
SRG-01099,Enterprise,Dedicated Fiber,36,10,99.5965613305676,0,90769.65545053613,11148.323214407123,0.6613754677729616,0
SRG-01100,Enterprise,Dedicated Fiber,120,18,99.31428755370784,2,20521.271737806364,17146.013747260306,0.7520627562946408,0
SRG-01101,SMB,Dedicated Fiber,60,47,99.92082457074432,1,34996.944514025585,11293.873573624302,0.2380531504256781,0
SRG-01102,SMB,Dedicated Fiber,60,2,98.77287170364194,2,52383.09789773741,2485.698006020157,3.190851318543224,1
SRG-01103,SMB,Dark Fiber,36,49,99.40298984425536,1,78705.8029290693,18418.15412600569,0.44084487862438715,0
SRG-01104,SMB,Dark Fiber,60,8,98.81525738051003,3,76135.91498478803,8103.122620146359,1.3988970477959868,1
SRG-01105,Enterprise,Dedicated Fiber,60,22,99.41495682724383,3,25018.10306082783,2653.5048382789764,0.7612899963751965,0
SRG-01106,Enterprise,Dark Fiber,60,22,99.57674805651767,1,18702.391178120655,1984.5952983822474,0.4965735046656583,0
SRG-01107,SMB,Dark Fiber,60,26,99.57623345070101,1,33877.112407939334,23386.98981156698,0.46181431202728795,0
SRG-01108,SMB,Dark Fiber,120,26,99.71446024611708,3,50956.64440921074,7423.786203137969,0.6065235938608584,0
SRG-01109,Enterprise,Dedicated Fiber,120,9,99.77178983965788,0,56205.47925844631,12025.631024291994,0.6468396196924018,0
SRG-01110,SMB,Managed SD-WAN,60,21,98.6151348721381,1,45768.07114075152,23838.546643123103,0.8920412892399983,0
SRG-01111,Enterprise,Managed SD-WAN,60,31,99.01146806403789,0,67993.56108156066,12486.649001347041,0.5567030969654911,0
SRG-01112,Enterprise,Managed SD-WAN,60,52,99.52381255533611,1,45618.09964173758,3347.3191028683163,0.38662882401940324,0
SRG-01113,Wholesale,Dedicated Fiber,120,43,99.2428935682129,4,94901.2559441855,14470.497110296492,0.8191216424822793,0
SRG-01114,Wholesale,Dark Fiber,120,6,98.78410716066463,2,29792.040558245917,3572.6683561705318,1.5196904690674804,1
SRG-01115,Wholesale,Dark Fiber,36,56,99.32353725954837,2,64600.351463659,3734.565141778105,0.5598708104663648,0
SRG-01116,Enterprise,Dedicated Fiber,36,14,99.10707912262156,3,63080.90417271252,21509.711234357805,1.0143112080942347,0
SRG-01117,SMB,Dedicated Fiber,60,33,99.08115703370491,1,31749.598578816986,8301.406269067853,0.6190523380331867,0
SRG-01118,Enterprise,Managed SD-WAN,60,7,99.70653303897913,2,44110.32432883259,17448.749702642253,1.0316724986940617,0
SRG-01119,Enterprise,Managed SD-WAN,120,24,99.10732151740994,0,39719.993846797224,13459.721880223551,0.565404726369356,0
SRG-01120,SMB,Dedicated Fiber,60,9,98.53941721316583,2,21387.410701946486,6724.677243303733,1.339788670289222,1
SRG-01121,SMB,Managed SD-WAN,60,11,98.58651437494773,3,50343.045199996675,13668.77701835038,1.3199397045663646,1
SRG-01122,SMB,Dark Fiber,120,56,99.7758036221205,0,41732.91403707494,3121.34809364419,0.17896426543751187,0
SRG-01123,SMB,Dedicated Fiber,120,23,99.93129520691865,3,21940.14920638014,9659.49021535817,0.5448732215803669,0
SRG-01124,SMB,Dedicated Fiber,120,48,99.525729911319,1,47738.60431468734,13786.651287981555,0.39387470213906495,0
SRG-01125,Wholesale,Dark Fiber,120,51,99.04290875820912,5,45075.17698458022,6867.266945012822,0.9808757124026254,0
SRG-01126,Enterprise,Dark Fiber,36,2,99.89851447053414,2,17479.73937764867,17014.42105926197,2.7405942117863447,1
SRG-01127,Wholesale,Dark Fiber,120,15,99.48757659869985,2,17462.81648221103,2717.5801598632092,0.738302693853395,0
SRG-01128,Enterprise,Managed SD-WAN,120,35,99.758056988307,5,66513.20108534125,12893.032599959732,0.7396343475343412,0
SRG-01129,Enterprise,Dedicated Fiber,60,36,99.64111993301513,2,72125.17644812487,18302.40086030051,0.4824409156828356,0
SRG-01130,SMB,Managed SD-WAN,60,52,99.06491758050116,2,94412.13989134596,11603.732385484162,0.6701868139533823,0
SRG-01131,Wholesale,Dark Fiber,60,54,99.21326627926767,0,13265.445593804483,22052.780759995043,0.4072860808855241,0
SRG-01132,Enterprise,Managed SD-WAN,36,28,98.77733691000847,0,16196.841775934083,16356.53035915564,0.6676366645680397,0
SRG-01133,Enterprise,Dark Fiber,120,39,98.93510100965669,2,9922.722204451546,24024.58352738034,0.7541647243424519,0
SRG-01134,SMB,Managed SD-WAN,120,44,99.65940723531692,2,55561.700921908356,8176.862600212,0.44987346950959584,0
SRG-01135,Enterprise,Managed SD-WAN,36,4,99.83202780390583,2,64160.92835804651,23561.549275086556,1.5171888784376677,1
SRG-01136,SMB,Dark Fiber,120,10,99.5794460306446,2,43334.727933554976,15760.330862313873,0.8682215877421584,0
SRG-01137,Wholesale,Managed SD-WAN,60,6,99.1931088080184,3,80800.71099130761,19011.704131514867,1.4560898101259756,1
SRG-01138,Wholesale,Dedicated Fiber,36,57,98.62889881072023,0,70236.44642036101,22700.786250521003,0.636159773957522,0
SRG-01139,Wholesale,Managed SD-WAN,120,30,98.58485244356069,2,98654.8399899517,14453.133917807792,0.93272568924239,0
SRG-01140,SMB,Managed SD-WAN,36,54,99.05774509127315,2,18100.02341346947,21761.248610817136,0.6694945560833334,0
SRG-01141,Enterprise,Dedicated Fiber,36,46,99.19109436096382,0,10539.988112537629,14229.8780803193,0.43225790778838635,0
SRG-01142,SMB,Dark Fiber,120,35,99.40758972709781,2,31106.352029091842,15581.174799005086,0.579821252018017,0
SRG-01143,Wholesale,Dedicated Fiber,60,49,98.50966938686662,2,6809.768555100184,11959.81646308856,0.898173061579883,0
SRG-01144,Enterprise,Managed SD-WAN,120,43,99.97468710679479,2,93598.0856473187,4922.505968242418,0.32640422704952615,0
SRG-01145,SMB,Dark Fiber,120,10,99.04226893627202,2,33875.40757537667,14507.325983698365,1.0830924254911907,0
SRG-01146,SMB,Managed SD-WAN,60,58,99.76366104906367,5,57480.86586228859,24470.033411255255,0.6807424769262556,0
SRG-01147,SMB,Managed SD-WAN,120,53,99.29710039144145,3,35216.615123480486,19998.87089970868,0.6754994660649307,0
SRG-01148,SMB,Dedicated Fiber,120,32,98.69435478725468,2,28351.81908893823,19066.214391705755,0.8785080850981275,0
SRG-01149,SMB,Dedicated Fiber,120,42,99.68837267327643,0,19474.6487776136,16617.756864146293,0.24369854973704583,0
SRG-01150,SMB,Dark Fiber,36,42,99.55764234163061,0,35434.76243126788,9675.853826950246,0.2959906823953745,0
SRG-01151,SMB,Dark Fiber,36,3,99.28587976654455,1,63464.79838875758,5485.957070241894,2.052314760048845,1
SRG-01152,SMB,Dark Fiber,36,56,99.26668410608733,1,97304.01397031514,6776.962638603211,0.48261207185078425,0
SRG-01153,SMB,Managed SD-WAN,120,26,98.63034461256888,4,58018.7438348792,1648.5691042522778,1.1401698472801418,1
SRG-01154,SMB,Dedicated Fiber,60,15,99.47721493337507,1,55607.361279405486,17326.789891111337,0.6424473599833069,0
SRG-01155,SMB,Dedicated Fiber,36,17,99.8577552820739,2,8349.986719988952,20579.122626076194,0.5510155342292653,0
SRG-01156,Enterprise,Dedicated Fiber,60,27,98.63893492963982,4,84809.40648843082,7819.416753154404,1.1296112133292586,1
SRG-01157,SMB,Dark Fiber,120,18,98.89263206146687,1,9259.930624769459,3658.4843916403893,0.8207249531910299,0
SRG-01158,SMB,Dedicated Fiber,36,51,99.84443888042873,2,91092.06603983052,9389.586093815069,0.3602636635147842,0
SRG-01159,Enterprise,Dedicated Fiber,120,19,98.9236724256315,5,56173.8139088882,8363.203891298981,1.1936889244842444,1
SRG-01160,SMB,Dedicated Fiber,60,12,99.4743760715481,1,21004.327497233367,12095.594478276698,0.7269162380474294,0
SRG-01161,Enterprise,Dark Fiber,36,24,99.29687906576528,2,47912.20224061358,7706.398276543758,0.6895817070272205,0
SRG-01162,Enterprise,Dedicated Fiber,36,5,99.38852813145576,0,99523.52566490383,9483.718575608184,1.244588747417697,1
SRG-01163,SMB,Dark Fiber,36,24,99.1195254633501,1,33982.870944188835,22827.537314707202,0.6605231479932929,0
SRG-01164,Enterprise,Dedicated Fiber,36,27,98.94698729112503,0,30598.678012114975,9368.630792905746,0.6063902687351747,0
SRG-01165,SMB,Dedicated Fiber,60,48,98.5723148415872,1,16210.560029038063,19959.67409815258,0.7752407300317865,0
SRG-01166,SMB,Dedicated Fiber,36,30,99.6089785995483,1,61728.52313512969,16207.091955274796,0.423075226847349,0
SRG-01167,Wholesale,Dark Fiber,120,15,99.6116792586694,0,13476.564906326477,9432.141722337285,0.4886616298655743,0
